seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
769,27,0.10634441087603211,0.05615826419910654,0.9999999999999887,0.5700074594281613,0.7975896596908569,0.055,0.979375
770,27,0.10615199034971841,0.056050955414012706,0.9999999999999887,0.5701088412106037,0.7952127456665039,0.055,0.98125
771,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5701843909732998,0.79415363073349,0.055,0.980625
772,27,0.10640870616676731,0.056194125159642366,0.9999999999999887,0.5700313050299883,0.7982409596443176,0.055,0.97875
773,27,0.10647307924974782,0.05623003194888176,0.9999999999999887,0.5703261431120336,0.7996302843093872,0.055,0.978125
774,27,0.10673135233464716,0.05637411915438818,0.9999999999999887,0.5702031903155148,0.7958322167396545,0.055,0.975625
775,27,0.10660205935786381,0.05630198336532306,0.9999999999999887,0.5702816712670028,0.7905215620994568,0.055,0.976875
776,27,0.10072815533971004,0.05303514376996802,0.999999999999988,0.5701729736104607,0.7785195112228394,0.051875,0.978125
777,27,0.09378806333730393,0.04920127795527154,0.9999999999999871,0.5703045159392058,0.7805992364883423,0.048125,0.978125
778,27,0.0939597315435345,0.04929577464788729,0.9999999999999871,0.5702949923463165,0.7840445637702942,0.048125,0.97625
779,27,0.0940170940170043,0.049327354260089655,0.9999999999999871,0.5703274471312761,0.7879657745361328,0.048125,0.975625
780,27,0.0940170940170043,0.049327354260089655,0.9999999999999871,0.5703831912018359,0.7878862619400024,0.048125,0.975625
781,27,0.09390243902430064,0.04926423544465768,0.9999999999999871,0.5703057657927275,0.7842352390289307,0.048125,0.976875
782,27,0.0935033394048895,0.049044585987261115,0.9999999999999871,0.5703416830673814,0.7743865847587585,0.048125,0.98125
783,27,0.0932768019381302,0.04891994917407875,0.9999999999999871,0.5705036180093884,0.768644392490387,0.048125,0.98375
784,27,0.09939393939384482,0.05229591836734691,0.9999999999999879,0.5704717691987753,0.7707310914993286,0.05125,0.98
785,27,0.10666666666656556,0.05633802816901405,0.9999999999999887,0.5705126687325537,0.779519259929657,0.055,0.97625
786,27,0.10666666666656556,0.05633802816901405,0.9999999999999887,0.5704913452640176,0.7897393107414246,0.055,0.97625
787,27,0.10666666666656556,0.05633802816901405,0.9999999999999887,0.5704120788909495,0.7947775721549988,0.055,0.97625
788,27,0.10628019323661421,0.0561224489795918,0.9999999999999887,0.5703608896397054,0.7974092364311218,0.055,0.98
789,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5702592375874519,0.7909206748008728,0.055,0.980625
790,27,0.10576923076913046,0.055837563451776616,0.9999999999999887,0.5703185966424644,0.7955756187438965,0.055,0.985
791,27,0.10596026490056178,0.05594405594405591,0.9999999999999887,0.5701842001453042,0.7974745035171509,0.055,0.983125
792,27,0.10602409638544164,0.055979643765903274,0.9999999999999887,0.5702088704705238,0.8003706336021423,0.055,0.9825
793,27,0.10589651022853978,0.055908513341804286,0.9999999999999887,0.5701928273588419,0.8016969561576843,0.055,0.98375
794,27,0.10589651022853978,0.055908513341804286,0.9999999999999887,0.5701759439148009,0.8019173741340637,0.055,0.98375
795,27,0.10589651022853978,0.055908513341804286,0.9999999999999887,0.5701789305731654,0.8010556697845459,0.055,0.98375
796,27,0.10596026490056178,0.05594405594405591,0.9999999999999887,0.570211065467447,0.7895095348358154,0.055,0.983125
797,27,0.10583283223080762,0.05587301587301584,0.9999999999999887,0.5701625625789165,0.7862362265586853,0.055,0.984375
798,27,0.10634441087603211,0.05615826419910654,0.9999999999999887,0.5701578062772751,0.7848818302154541,0.055,0.979375
799,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5701790552772582,0.7906676530838013,0.055,0.980625
800,27,0.10608800482208144,0.05601527689369825,0.9999999999999887,0.57009291568771,0.7981096506118774,0.055,0.981875
801,27,0.10608800482208144,0.05601527689369825,0.9999999999999887,0.5700402796640992,0.8005759119987488,0.055,0.981875
802,27,0.10596026490056178,0.05594405594405591,0.9999999999999887,0.570059190467,0.7972967624664307,0.055,0.983125
803,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.570018610805273,0.7879089117050171,0.055,0.980625
804,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.570021988004446,0.7879863381385803,0.055,0.980625
805,27,0.10615199034971841,0.056050955414012706,0.9999999999999887,0.5701456525549292,0.8012587428092957,0.055,0.98125
806,27,0.10589651022853978,0.055908513341804286,0.9999999999999887,0.5701461417041719,0.8130999207496643,0.055,0.98375
807,27,0.10602409638544164,0.055979643765903274,0.9999999999999887,0.5700822488404811,0.8169956207275391,0.055,0.9825
808,27,0.10602409638544164,0.055979643765903274,0.9999999999999887,0.570066602025181,0.8176060914993286,0.055,0.9825
809,27,0.10608800482208144,0.05601527689369825,0.9999999999999887,0.5700442394055426,0.8065629601478577,0.055,0.981875
810,27,0.10634441087603211,0.05615826419910654,0.9999999999999887,0.5700455717928707,0.7968297600746155,0.055,0.979375
811,27,0.10615199034971841,0.056050955414012706,0.9999999999999887,0.5702812681905925,0.7942830324172974,0.055,0.98125
812,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5703135346062481,0.8081366419792175,0.055,0.980625
813,27,0.10666666666656556,0.05633802816901405,0.9999999999999887,0.5702735658921302,0.8140310645103455,0.055,0.97625
814,27,0.10647307924974782,0.05623003194888176,0.9999999999999887,0.5702473309449851,0.8100884556770325,0.055,0.978125
815,27,0.10628019323661421,0.0561224489795918,0.9999999999999887,0.5701555876992643,0.7966762185096741,0.055,0.98
