seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
332,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644910052046179,0.6280399560928345,0.061875,1.0
333,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645897684246302,0.6273969411849976,0.061875,1.0
334,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5645549460873007,0.6271156668663025,0.055,1.0
335,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650506280362606,0.6241841316223145,0.061875,1.0
336,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650583930313587,0.6260919570922852,0.061875,1.0
337,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654252215474844,0.6308231353759766,0.061875,1.0
338,25,0.11985898942409398,0.06374999999999996,0.9999999999999902,0.5650700410827995,0.631921112537384,0.06375,1.0
339,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5648340279981494,0.6319320797920227,0.06875,1.0
340,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5648522412031889,0.6280377507209778,0.06875,1.0
341,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5646937382221222,0.6287319660186768,0.06875,1.0
342,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5646674728393555,0.6292487382888794,0.06875,1.0
343,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5642135954648256,0.6318545937538147,0.061875,1.0
344,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641198476031423,0.6342852711677551,0.061875,1.0
345,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5639777681976557,0.6341466903686523,0.061875,1.0
346,25,0.1253661394257757,0.06687499999999996,0.9999999999999907,0.5641864253580571,0.6331003308296204,0.066875,1.0
347,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641442372277379,0.6307612657546997,0.061875,1.0
348,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5642114146053792,0.6255869269371033,0.061875,1.0
349,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641618144139647,0.6244070529937744,0.061875,1.0
350,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5643336262553931,0.6218870878219604,0.061875,1.0
351,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5643817941099405,0.6280184984207153,0.061875,1.0
352,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5643095016106963,0.6280080676078796,0.06875,1.0
353,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5645016233623028,0.6282697916030884,0.06875,1.0
354,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644271355122328,0.6276211142539978,0.061875,1.0
355,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646381975337863,0.631335437297821,0.061875,1.0
356,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5647029659897089,0.6316919326782227,0.061875,1.0
357,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646520529314876,0.6325478553771973,0.061875,1.0
358,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645473450422287,0.6330037713050842,0.061875,1.0
359,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644973770156503,0.6280415654182434,0.061875,1.0
360,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649376717954874,0.627740204334259,0.061875,1.0
361,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5647293181344867,0.6332250833511353,0.061875,1.0
362,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650273161754013,0.6344429850578308,0.061875,1.0
363,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5648888444527984,0.6348395943641663,0.061875,1.0
364,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649603689089417,0.6354925036430359,0.061875,1.0
365,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565299797616899,0.6371203064918518,0.061875,1.0
366,25,0.1231671554251042,0.06562499999999996,0.9999999999999906,0.5654401557520032,0.640121579170227,0.065625,1.0
367,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5653438901528716,0.6424540877342224,0.06875,1.0
368,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650563125684858,0.6425737738609314,0.061875,1.0
369,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649998988956213,0.642572820186615,0.061875,1.0
370,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5647472038865089,0.6447505354881287,0.061875,1.0
371,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564651915691793,0.6442040801048279,0.061875,1.0
372,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646852566674352,0.6413967609405518,0.061875,1.0
373,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646383917331695,0.639857828617096,0.061875,1.0
374,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646735537424683,0.6297517418861389,0.061875,1.0
375,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646082960441708,0.6304872632026672,0.061875,1.0
376,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650899614021182,0.6319819092750549,0.061875,1.0
377,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650153689086437,0.6305221915245056,0.061875,1.0
378,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651103842630982,0.6301681399345398,0.061875,1.0
379,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651908625662326,0.6320209503173828,0.061875,1.0
380,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652190660685301,0.6274452805519104,0.061875,1.0
381,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651734205707908,0.6258524060249329,0.061875,1.0
382,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5652202758565545,0.6264675855636597,0.055,1.0
383,25,0.10874704491715471,0.05749999999999997,0.9999999999999892,0.5651420766115188,0.627324640750885,0.0575,1.0
384,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649237386509776,0.6277841925621033,0.061875,1.0
385,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654004278033972,0.6297875642776489,0.061875,1.0
386,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565061938650906,0.6284063458442688,0.061875,1.0
387,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646493225544691,0.6240993738174438,0.061875,1.0
388,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564804604537785,0.6248195171356201,0.061875,1.0
389,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564987364076078,0.6287849545478821,0.061875,1.0
390,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650055288523436,0.6295410394668579,0.061875,1.0
391,25,0.11542991754995,0.061249999999999964,0.9999999999999899,0.5648848223686218,0.6301062107086182,0.06125,1.0
392,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649258772283793,0.6309351325035095,0.061875,1.0
393,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5648651399090886,0.6305575370788574,0.061875,1.0
394,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650554117932916,0.6316748857498169,0.061875,1.0
395,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654401120916009,0.6368840336799622,0.061875,1.0
396,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5653307251632214,0.6361998319625854,0.061875,1.0
397,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651695330813528,0.6371118426322937,0.061875,1.0
398,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652379066497087,0.6285117268562317,0.061875,1.0
399,25,0.11320754716970438,0.05999999999999996,0.9999999999999897,0.5654049069061875,0.6290732026100159,0.06,1.0
400,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651707023754716,0.6260777115821838,0.061875,1.0
401,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5647846229746938,0.6382643580436707,0.061875,1.0
402,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5648331823945045,0.6364472508430481,0.061875,1.0
403,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649030942842365,0.6342885494232178,0.061875,1.0
404,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649192272126675,0.6371711492538452,0.061875,1.0
405,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649867594987154,0.6373615860939026,0.061875,1.0
406,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649704803153872,0.636967658996582,0.061875,1.0
407,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650868351757526,0.635257363319397,0.061875,1.0
408,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5654534518718719,0.6365077495574951,0.055,1.0
409,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5655927382782102,0.6446779370307922,0.055,1.0
410,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5657739351689816,0.6499113440513611,0.055,1.0
411,25,0.11320754716970438,0.05999999999999996,0.9999999999999897,0.5657590960711241,0.6517307758331299,0.06,1.0
412,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5660262766107916,0.6373695731163025,0.061875,1.0
413,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5659539273008705,0.6365438103675842,0.061875,1.0
414,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.566072396337986,0.6370935440063477,0.061875,1.0
415,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5661147895082831,0.639252245426178,0.061875,1.0
